ID #,Subj,#,Sec,Title,Dates,Days,Time,Size:,Enrolled,Crds,Status,Instructor,Delivery Method,Book Cost,Loc,LASC/WI,18online,Tuition -resident,Tuition unit,Tuition -nonresident,Course level,Approximate Course Fees,timestamp,year_term
344,ECON,204,1,Principles of Economics II: Macro,07/02-07/29,M T Th,6:00pm-9:30pm,19,0,3.0,Cancelled,n/a,Blended/Hybrid,$0.00,,5,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104832.121831,20151
345,ECON,320,1,Money and Banking,05/21-06/17,M T W Th F,8:20am-10:30am,19,7,3.0,Open,"Stutes,Gregory",Blended/Hybrid,$0.00,MacLean Hall 0166,,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104832.321096,20151
340,ECON,340,1,The Gendered Economy,05/21-06/17,n/a,Arranged,19,8,3.0,Open,"Bolduc,Steven",Completely Online-Asynchronous,$0.00,ON LINE,9,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104831.330546,20151
341,ECON,340,2,The Gendered Economy,05/21-06/17,n/a,Arranged,19,0,3.0,Cancelled,n/a,Completely Online-Asynchronous,$0.00,ON LINE,9,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104831.526552,20151
383,ECON,469,2,Internship,05/21-08/05,n/a,Arranged,1,0,Vari.,Cancelled,"Flores-Ibarra,Oscar",,$0.00,Arranged ARR,,false,$222.43,credit,$444.86,Undergraduate,$37.84,1513104839.725152,20151
385,ECON,469,3,Internship,05/21-08/05,n/a,Arranged,1,0,Vari.,Cancelled,"Bolduc,Steven",,$0.00,ON LINE,,false,$222.43,credit,$444.86,Undergraduate,$37.84,1513104839.935872,20151
380,ECON,492,1,Individual Study in Economics,05/21-08/05,n/a,Arranged,1,0,Vari.,Cancelled,"Hansen,Tonya",,$0.00,Arranged ARR,,false,$222.43,credit,$444.86,Undergraduate,$37.84,1513104839.106949,20151
381,ECON,492,2,Individual Study in Economics,05/21-08/05,n/a,Arranged,1,1,Vari.,Full,"Flores-Ibarra,Oscar",,$0.00,Arranged ARR,,false,$222.43,credit,$444.86,Undergraduate,$37.84,1513104839.315464,20151
382,ECON,492,3,Individual Study in Economics,05/21-08/05,n/a,Arranged,1,0,Vari.,Cancelled,"Bolduc,Steven",,$0.00,Arranged ARR,,false,$222.43,credit,$444.86,Undergraduate,$37.84,1513104839.517776,20151
429,ECON,610,1,Healthcare Economics,05/21-07/01,n/a,Arranged,19,12,3.0,Open,"Hansen,Tonya",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,011.00",course,"$2,022.00",Graduate,$166.29,1513104848.081322,20151
445,ED,205,1,Introduction to Education,05/21-07/01,M T W Th F,9:00am-10:30am,20,0,3.0,Cancelled,n/a,Blended/Hybrid,$0.00,,,false,$667.29,course,"$1,334.58",Undergraduate,$368.52,1513104850.804624,20151
6,ED,294,1,Educational Psychology,05/21-07/01,n/a,Arranged,30,29,3.0,Open,"Dosch,Mary",Completely Online-Asynchronous,$0.00,ON LINE,,false,$667.29,course,"$1,334.58",Undergraduate,$256.29,1513104766.961638,20151
7,ED,310,1,Social Foundations of Education,06/12-07/0106/12-07/01,M T W Th F M T W Th F,10:45am-2:00pm 10:45am-2:00pm,30,20,3.0,Open,"Grineski,Steven Grineski,Steven",,$0.00,Lommen Hall 0090Lommen Hall 0207,,false,$667.29,course,"$1,334.58",Undergraduate,$203.52,1513104767.176442,20151
496,ED,499,1,Brain Development Conference: Empowering Children,08/03-08/04,n/a,Arranged,10,1,1.0,Open,"Cole,Layna",,$0.00,,,false,$0.00,course,$0.00,Undergraduate,$150.43,1513104859.503616,20151
139,ED,523,1,Design of Online Instruction,05/21-06/17,n/a,Arranged,20,6,2.0,Open,"Coquyt,Michael",Mostly Online,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104792.492139,20151
140,ED,527,1,Emerging Technologies,07/02-07/29,n/a,Arranged,20,6,2.0,Open,"Coquyt,Michael",Mostly Online,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104792.706305,20151
143,ED,590,1,Topics in Education,05/21-08/05,n/a,Arranged,20,7,1.0,Open,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$337.00,course,$674.00,Graduate,$55.43,1513104793.337789,20151
490,ED,599,1,"Topics of Education: Standards, Assessments and ELOs",06/02-06/03,n/a,Arranged,45,38,3.0,Open,"Bradbury,Boyd",,$0.00,,,false,$0.00,course,$0.00,Graduate,$345.00,1513104858.70235,20151
492,ED,599,2,"Topics of Education: Standards, Assessments and ELOs",06/16-07/02,n/a,Arranged,25,14,Vari.,Open,"Tack,David",,$0.00,,,false,$0.00,credit,$0.00,Graduate,$115.00,1513104858.903847,20151
493,ED,599,3,Brain Development Conference: Empowering Children,08/13-08/14,n/a,Arranged,25,2,1.0,Open,"Cole,Layna",,$0.00,,,false,$0.00,course,$0.00,Graduate,$190.43,1513104859.103764,20151
125,ED,601,1,Psychological Foundations of Education,05/21-06/10,n/a,Arranged,20,9,2.0,Open,"Pigatti,Leah",Mostly Online,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104789.973534,20151
126,ED,602,1,Statistics in Educational Research,05/21-06/24,n/a,Arranged,20,18,2.0,Open,"Suarez-Sousa,Ximena",Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104790.180326,20151
144,ED,602,2,Statistics in Educational Research,05/21-06/24,n/a,Arranged,20,0,2.0,Cancelled,n/a,Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104793.57753,20151
127,ED,603,1,Methods of Research,06/12-07/01,n/a,Arranged,25,24,2.0,Open,"Pigatti,Leah",Completely Online-Asynchronous,$0.00,Arranged ARR,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104790.383768,20151
136,ED,603,2,Methods of Research,06/12-07/01,n/a,Arranged,25,24,2.0,Open,"Tack,David",Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104791.873046,20151
476,ED,603,2,Methods of Research,06/12-07/01,n/a,Arranged,25,11,2.0,Open,"Tack,David",Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104857.228839,20151
141,ED,609,1,Action Research,05/21-08/05,n/a,Arranged,6,2,2.0,Open,"Mahlum,Lynn",Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104792.916272,20151
142,ED,609,2,Action Research,05/21-08/05,n/a,Arranged,6,0,2.0,Cancelled,n/a,Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104793.129771,20151
90,ED,613,1,"Social, Cultural, Political and Community Dimensions of Education",07/02-08/05,n/a,Arranged,20,20,4.0,Full,"Bradbury,Boyd",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,348.00",course,"$2,696.00",Graduate,$221.72,1513104783.217211,20151
92,ED,630,1,"Leadership, Planning, and Organizational Behavior in Education",05/21-07/01,n/a,Arranged,20,20,3.0,Full,"Kovash,Jeremy",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,011.00",course,"$2,022.00",Graduate,$166.29,1513104783.644542,20151
94,ED,631,1,Educational Law and Organizational Structure of Education,07/02-07/29,n/a,Arranged,20,25,3.0,Full,"Bradbury,Boyd",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,011.00",course,"$2,022.00",Graduate,$166.29,1513104784.049688,20151
95,ED,632,1,"Curriculum, Instruction, and Learning Theory",06/12-08/01,n/a,Arranged,20,19,4.0,Open,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,348.00",course,"$2,696.00",Graduate,$221.72,1513104784.249823,20151
461,ED,632,2,"Curriculum, Instruction, and Learning Theory",06/12-08/01,n/a,Arranged,20,19,4.0,Open,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,348.00",course,"$2,696.00",Graduate,$221.72,1513104854.754355,20151
96,ED,633,1,Technology and Information Systems,07/02-07/29,n/a,Arranged,20,0,2.0,Cancelled,n/a,Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104784.461366,20151
98,ED,634,1,Personal Communications and Ethics,07/02-08/05,n/a,Arranged,20,20,3.0,Full,"Swaggert,Julie",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,011.00",course,"$2,022.00",Graduate,$166.29,1513104784.664766,20151
100,ED,635,1,"Personnel, Supervision, and Staff Development",05/21-07/11,n/a,Arranged,20,20,4.0,Full,"Swaggert,Julie",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,348.00",course,"$2,696.00",Graduate,$221.72,1513104785.090407,20151
103,ED,636,1,Policy and Educational Finance,07/02-07/29,n/a,Arranged,20,23,2.0,Full,"Bradbury,Boyd",Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104785.694986,20151
104,ED,638,1,Administration of the Elementary School,05/21-06/17,n/a,Arranged,20,19,2.0,Open,"Knoll,Janet",Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104785.898797,20151
106,ED,639,1,Administration of the Secondary School,05/21-06/17,n/a,Arranged,20,18,2.0,Open,"Swaggert,Julie",Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104786.338667,20151
101,ED,643,1,Secondary School Curriculum,07/02-07/29,n/a,Arranged,20,23,2.0,Full,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104785.29064,20151
108,ED,645,1,Portfolio Option Pre-Assessment,06/12-07/01,n/a,Arranged,20,20,1.0,Full,"Swaggert,Julie",Completely Online-Asynchronous,$0.00,ON LINE,,false,$337.00,course,$674.00,Graduate,$55.43,1513104786.787557,20151
109,ED,646,1,Portfolio Option Post-Assessment,05/21-08/05,n/a,Arranged,20,19,1.0,Open,"Swaggert,Julie",Completely Online-Asynchronous,$0.00,ON LINE,,false,$337.00,course,$674.00,Graduate,$55.43,1513104786.988153,20151
110,ED,697,1,Independent Study,05/21-08/05,n/a,Arranged,20,2,Vari.,Open,"Swaggert,Julie",Completely Online-Asynchronous,$0.00,Arranged ARR,,false,$337.00,credit,$674.00,Graduate,$55.43,1513104787.198796,20151
376,ED,698,1,Continuing Registration,05/21-08/05,n/a,Arranged,20,1,1.0,Open,"Swaggert,Julie",Completely Online-Asynchronous,$0.00,ON LINE,,false,$337.00,course,$674.00,Graduate,$55.43,1513104838.482115,20151
111,ED,788,1,School Finance and Business Management,06/10-06/13,T W Th F,8:00am-4:00pm,20,8,4.0,Open,"Jensen,Bruce",,$0.00,Lommen Hall 0104,,false,"$1,348.00",course,"$2,696.00",Graduate,$151.36,1513104787.423351,20151
114,ED,789,1,School Community Relations,05/21-06/17,n/a,Arranged,20,10,2.0,Open,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104788.044245,20151
112,ED,790,1,Topics in Education: Superintendency Seminar,06/09-06/09,M,8:00am-4:00pm,20,7,2.0,Open,"Bradbury,Boyd",,$0.00,Lommen Hall 0104,,false,$674.00,course,"$1,348.00",Graduate,$75.68,1513104787.631765,20151
113,ED,794,1,Practicum in Administration:General Leadership,05/21-08/05,n/a,Arranged,20,3,Vari.,Open,"Swaggert,Julie",,$0.00,Arranged ARR,,false,$337.00,credit,$674.00,Graduate,$37.84,1513104787.844894,20151
115,ED,794,2,Practicum in Administration: Supervision,05/21-08/05,n/a,Arranged,20,0,Vari.,Cancelled,"Swaggert,Julie",,$0.00,Arranged ARR,,false,$337.00,credit,$674.00,Graduate,$37.84,1513104788.266451,20151
116,ED,794,3,Practicum in Administration: Elementary Principal,05/21-08/05,n/a,Arranged,20,4,Vari.,Open,"Swaggert,Julie",,$0.00,Arranged ARR,,false,$337.00,credit,$674.00,Graduate,$37.84,1513104788.486919,20151
117,ED,794,4,Practicum in Administration: Secondary Principal,05/21-08/05,n/a,Arranged,20,10,Vari.,Open,"Swaggert,Julie",,$0.00,Arranged ARR,,false,$337.00,credit,$674.00,Graduate,$37.84,1513104788.708644,20151
118,ED,794,5,Practicum in Administration: Superintendent,05/21-08/05,n/a,Arranged,20,3,Vari.,Open,"Swaggert,Julie",,$0.00,Arranged ARR,,false,$337.00,credit,$674.00,Graduate,$37.84,1513104788.917373,20151
120,ED,794,6,Practicum in Administration: Budget and Finance,05/21-08/05,n/a,Arranged,20,7,Vari.,Open,"Swaggert,Julie",,$0.00,Arranged ARR,,false,$337.00,credit,$674.00,Graduate,$37.84,1513104789.340789,20151
121,ED,794,7,Practicum in Administration: Community Education,05/21-08/05,n/a,Arranged,20,3,Vari.,Open,"Swaggert,Julie",,$0.00,Arranged ARR,,false,$337.00,credit,$674.00,Graduate,$37.84,1513104789.550716,20151
122,ED,794,8,Practicum in Administration: Special Education Director,05/21-08/05,n/a,Arranged,20,2,Vari.,Open,"Swaggert,Julie",,$0.00,Arranged ARR,,false,$337.00,credit,$674.00,Graduate,$37.84,1513104789.76323,20151
9,EECE,441,1,Children's Literature: Content and Methods,05/21-07/11,n/a,Arranged,31,28,4.0,Open,"Rittenhouse,Peggy Lazur,Brittany",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$889.72,course,"$1,779.44",Undergraduate,$221.72,1513104767.58628,20151
421,EECE,441,2,Children's Literature: Content and Methods,05/21-07/0105/21-07/01,M W T Th,4:30pm-6:35pm Arranged,24,12,4.0,Open,"Werre,Pam Werre,Pam",Blended/Hybrid,$0.00,Lommen Hall 0005ON LINE,WI,false,$889.72,course,"$1,779.44",Undergraduate,$221.72,1513104846.501354,20151
497,EECE,499,1,Brain Development Conference: Empowering Children,08/13-08/14,n/a,Arranged,10,1,1.0,Open,"Cole,Layna",,$0.00,,,false,$0.00,course,$0.00,Undergraduate,$150.43,1513104859.705941,20151
498,EECE,599,1,Brain Development Conference: Empowering Children,08/13-08/14,n/a,Arranged,10,1,1.0,Open,"Cole,Layna",,$0.00,,,false,$0.00,course,$0.00,Graduate,$190.43,1513104859.91996,20151
145,EECE,613,1,Literacy Instruction and Assessment: A Historical Perspective,05/21-07/11,n/a,Arranged,20,18,3.0,Open,"Dahlberg,Shannon",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,011.00",course,"$2,022.00",Graduate,$166.29,1513104793.818685,20151
138,EECE,614,1,Literacy in the Content Areas,05/21-06/24,n/a,Arranged,25,24,3.0,Open,"Theisen,Rebecca",Blended/Hybrid,$0.00,Off Site Location SITE,,false,"$1,011.00",course,"$2,022.00",Graduate,$166.29,1513104792.278276,20151
88,EECE,642,1,Elementary School Curriculum,07/02-07/29,n/a,Arranged,20,22,2.0,Full,"Dahlberg,Shannon",Completely Online-Asynchronous,$0.00,ON LINE,,false,$674.00,course,"$1,348.00",Graduate,$110.86,1513104782.803886,20151
137,EECE,645,1,Developmental Diagnosis of and Instruction in Literacy,05/21-06/24,n/a,Arranged,25,26,3.0,Full,"Theisen,Rebecca",Blended/Hybrid,$0.00,Off Site Location SITE,,false,"$1,011.00",course,"$2,022.00",Graduate,$166.29,1513104792.077288,20151
479,EECE,691,1,Administration and Supervision of Reading Programs,05/21-08/05,n/a,Arranged,2,2,2.0,Full,"Dahlberg,Shannon",,$0.00,Arranged ARR,,false,$674.00,course,"$1,348.00",Graduate,$75.68,1513104857.870673,20151
253,ENGL,101,1,English Composition I,05/21-06/24,n/a,Arranged,23,0,3.0,Cancelled,n/a,Completely Online-Asynchronous,$0.00,ON LINE,"1B,WI",false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104814.369885,20151
250,ENGL,201,1,English Composition II,05/21-06/17,n/a,Arranged,23,20,3.0,Open,"Zinober,Richard",Completely Online-Asynchronous,$0.00,ON LINE,"11,6,WI",false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104813.779365,20151
386,ENGL,201,2,English Composition II,07/02-08/05,n/a,Arranged,24,20,3.0,Open,"Tomanek,Michael",Completely Online-Asynchronous,$0.00,ON LINE,"11,6,WI",false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104840.127556,20151
248,ENGL,235,1,World Mythology,05/21-06/17,n/a,Arranged,25,17,3.0,Open,"Hamrick,Stephen",Completely Online-Asynchronous,$0.00,ON LINE,8,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104813.39937,20151
252,ENGL,235,2,World Mythology,05/21-06/24,n/a,Arranged,25,0,3.0,Cancelled,n/a,Completely Online-Asynchronous,$0.00,ON LINE,8,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104814.169117,20151
254,ENGL,246,1,Women in Literature,06/12-08/01,n/a,Arranged,23,4,3.0,Open,"Lein,Linda",Completely Online-Asynchronous,$0.00,ON LINE,6,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104814.571556,20151
251,ENGL,285,1,Scriptwriting,07/02-07/29,n/a,Arranged,20,15,4.0,Open,"Zinober,Richard",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$889.72,course,"$1,779.44",Undergraduate,$221.72,1513104813.973805,20151
255,ENGL,286,1,Writing for the Workplace,06/12-08/01,n/a,Arranged,24,22,3.0,Open,"Lein,Linda",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104814.7739,20151
389,ENGL,286,2,Writing for the Workplace,05/21-07/11,n/a,Arranged,23,0,3.0,Cancelled,n/a,Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104840.722599,20151
388,ENGL,288,1,Introduction to Creative Writing,05/21-07/11,n/a,Arranged,24,22,3.0,Open,"Christiansen,Ryan",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104840.524922,20151
390,ENGL,387,1,Technical Report Writing,05/21-07/11,n/a,Arranged,24,22,4.0,Open,"Harvey,Dorian",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$889.72,course,"$1,779.44",Undergraduate,$221.72,1513104840.926103,20151
391,ENGL,387,2,Technical Report Writing,06/12-08/01,n/a,Arranged,24,18,4.0,Open,"Harvey,Dorian",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$889.72,course,"$1,779.44",Undergraduate,$221.72,1513104841.121171,20151
444,ENGL,387,3,Technical Report Writing,05/21-07/11,n/a,Arranged,24,20,4.0,Open,"McCord,Michael",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$889.72,course,"$1,779.44",Undergraduate,$221.72,1513104850.593789,20151
249,ENGL,388,1,Creative Writing,05/21-06/17,n/a,Arranged,23,19,3.0,Open,"Enger,Lin",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104813.587522,20151
246,ENGL,407,1,"Big City, Big Impact",06/12-07/01,n/a,Arranged,22,19,3.0,Open,"Fasick,Laura",Completely Online-Asynchronous,$0.00,ON LINE,"10,6",false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104813.0193,20151
457,EXCH,324,1,International Exchange Program II,,,,10,4,Vari.,Open,,,$0.00,,,false,$0.00,course,$0.00,Undergraduate,$0.00,1513104854.135031,20151
466,EXCH,328,1,Independent Consortium Agreement,,,,10,3,Vari.,Open,,,$0.00,,,false,$0.00,course,$0.00,Undergraduate,$0.00,1513104855.15477,20151
130,FILM,180,1,Understanding Movies,05/21-06/24,n/a,Arranged,30,10,3.0,Open,"Adah,Anthony",Completely Online-Asynchronous,$0.00,ON LINE,6,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104791.018824,20151
133,FILM,372,1,Editing Techniques,05/21-06/10,M T W Th F,10:45am-2:00pm,16,5,3.0,Open,"Kristjansson-Nelson,Kyja",,$0.00,Center for the Arts 0043,,false,$667.29,course,"$1,334.58",Undergraduate,$188.52,1513104791.233544,20151
264,FINC,141,1,Personal Finance I,05/21-06/10,n/a,Arranged,30,0,1.0,Cancelled,n/a,Completely Online-Asynchronous,$0.00,ON LINE,,false,$222.43,course,$444.86,Undergraduate,$55.43,1513104816.594906,20151
265,FINC,142,1,Personal Finance II,06/12-07/01,n/a,Arranged,30,0,1.0,Cancelled,n/a,Completely Online-Asynchronous,$0.00,ON LINE,,false,$222.43,course,$444.86,Undergraduate,$55.43,1513104816.789035,20151
266,FINC,143,1,Personal Finance III,07/15-08/01,n/a,Arranged,30,0,1.0,Cancelled,n/a,Completely Online-Asynchronous,$0.00,ON LINE,,false,$222.43,course,$444.86,Undergraduate,$55.43,1513104816.983165,20151
437,FINC,325,1,Financial Institutions and Markets,05/21-06/24,n/a,Arranged,25,13,3.0,Open,"Clapp,Ben",Completely Online-Asynchronous,$0.00,ON LINE,,false,$667.29,course,"$1,334.58",Undergraduate,$184.29,1513104849.148399,20151
267,FINC,340,1,Financial Management,05/21-06/24,n/a,Arranged,25,22,3.0,Open,"Clapp,Ben",Completely Online-Asynchronous,$0.00,ON LINE,,false,$667.29,course,"$1,334.58",Undergraduate,$184.29,1513104817.183198,20151
269,FINC,354,1,Real Estate Finance and Investments,05/21-07/01,n/a,Arranged,25,8,3.0,Open,"Sahin,Olgun",Completely Online-Asynchronous,$0.00,ON LINE,,false,$667.29,course,"$1,334.58",Undergraduate,$184.29,1513104817.592346,20151
268,FINC,469,1,Internship,05/21-08/05,n/a,Arranged,10,3,Vari.,Open,"Johnson,Lori",,$0.00,Arranged ARR,,false,$222.43,credit,$444.86,Undergraduate,$43.84,1513104817.39342,20151
180,GCOM,255,1,Beginning Computer Graphics,05/21-06/10,M T W Th F,10:45am-2:00pm,20,0,3.0,Cancelled,n/a,,$0.00,,,false,$667.29,course,"$1,334.58",Undergraduate,$203.52,1513104800.750435,20151
499,GDES,469,1,Internship,05/21-08/05,n/a,Arranged,1,1,6.0,Full,"Sheets,Allen",,$0.00,Arranged ARR,,false,"$1,334.58",course,"$2,669.16",Undergraduate,$227.04,1513104860.14903,20151
70,GEOS,111,1,Cultures and Regions,05/21-06/24,n/a,Arranged,35,0,3.0,Cancelled,n/a,Completely Online-Asynchronous,$0.00,ON LINE,7,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104779.126265,20151
67,GEOS,170,1,Earth Science Today,07/15-08/01,M T W Th F,7:30am-10:30am,25,17,3.0,Open,"Leonard,Karl",,$0.00,King Hall 0218,"3,3L",false,$667.29,course,"$1,334.58",Undergraduate,$118.50,1513104778.53676,20151
71,GEOS,320,1,Economic Geography,05/21-07/11,n/a,Arranged,25,23,3.0,Open,"Sando,Paul",Completely Online-Asynchronous,$0.00,ON LINE,"8,WI",false,$667.29,course,"$1,334.58",Undergraduate,$171.27,1513104779.32222,20151
72,GEOS,390,1,Topics in Geosciences: GPS Field Techniques,05/21-07/01,n/a,Arranged,15,0,3.0,Cancelled,n/a,Blended/Hybrid,$0.00,King Hall 0216,,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104779.535245,20151
178,HIST,121,1,History of the United States to 1877,05/21-06/24,n/a,Arranged,20,17,3.0,Open,"Taylor,Sean",Completely Online-Asynchronous,$0.00,ON LINE,5,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104800.329001,20151
179,HIST,121,2,History of the United States to 1877,05/21-06/24,n/a,Arranged,20,0,3.0,Cancelled,n/a,Completely Online-Asynchronous,$0.00,ON LINE,5,false,$667.29,course,"$1,334.58",Undergraduate,$166.29,1513104800.524314,20151
175,HIST,122,1,History of the United States Since 1877,07/02-08/05,M T W Th,10:45am-1:15pm,15,0,3.0,Cancelled,n/a,,$0.00,,5,false,$667.29,course,"$1,334.58",Undergraduate,$113.52,1513104799.917497,20151
